lane,carrier,speed_kmh,dwell_time_hours,transit_days,distance_km,on_time_rate,stops_count,weather_severity,port_congestion,hours_stationary,speed_variance,label
Mumbai-Rotterdam,MSC,26.0358984190175,18.66285518132398,17.603899276183657,11000.0,0.8354456954192809,4,3.7227815951160883,6.048818696229466,0.4471508713236588,7.923966171306711,0
Shenzhen-Hamburg,CMA-CGM,26.849113243467304,24.16002432287773,31.503212998631685,20300.0,0.8311453923730543,2,4.939507745774048,5.100812803007788,2.055562992913435,3.382001808624327,0
Shenzhen-Hamburg,Maersk,22.682302166285552,22.490683407916688,37.29045346157853,20300.0,0.9069382825202066,1,3.5686730565350238,6.219545194408585,0.01755486487253933,3.3831248371287206,0
Mumbai-Rotterdam,MSC,31.031191087267167,97.3704409229469,14.770085107090793,11000.0,0.9053747749782399,4,1.3454074293262797,2.3574801985039993,3.127759632942487,5.635947418617297,1
Mumbai-Rotterdam,CMA-CGM,30.074002246600774,18.187445261999237,15.24018418217476,11000.0,0.8154702919242371,1,5.020358854540788,2.434516679318623,1.581267019967811,2.802759336833512,0
Mumbai-Rotterdam,COSCO,25.02464591719487,12.706429892487783,18.31527746086527,11000.0,0.8493387989828928,2,2.9750069098367184,5.981867960467316,2.798645388416168,1.4110848158221336,0
Shenzhen-Hamburg,CMA-CGM,22.028533940654874,15.969000121204022,38.39716867277769,20300.0,0.7933405333182748,1,3.828582193138055,2.97148082877413,1.9830363845253742,0.46337529005448236,0
Singapore-Sydney,COSCO,43.39846523156494,12.424298763014239,6.048600995435116,6300.0,0.7539998153071742,6,4.7189220467906,2.1130610889060044,7.997124486420517,1.8465884606313536,0
Shenzhen-Hamburg,MSC,29.905145934205333,20.3731288167609,28.283872454401703,20300.0,0.8491622847848902,2,1.58747853439141,3.4898740622726394,1.6184156407642563,1.0724068664633029,0
Dubai-New-York,Maersk,29.71824519532521,17.319261949610038,17.80612089269344,12700.0,0.9012811203088689,2,1.291709420059912,3.4077816273704338,1.381149172194813,0.18790379245632471,0
Shanghai-Los-Angeles,Maersk,32.42051237092614,25.85783558717666,13.108984680363312,10200.0,0.9057358560202676,3,3.0913260479853486,3.0375960842222494,0.3609225428482202,0.9785555084320425,0
Shenzhen-Hamburg,CMA-CGM,23.35371077946818,27.804369357419176,36.21836980515158,20300.0,0.8355666625376055,3,3.021503000911403,3.9563217799114025,2.496295237178999,3.634983025232234,0
Shenzhen-Hamburg,CMA-CGM,25.51207832827973,16.53324851862825,33.15423080979414,20300.0,0.8231366780982758,1,2.3763458546539344,5.295971032151763,0.4777330023736776,1.2975308299140542,0
Mumbai-Rotterdam,Evergreen,32.933898395132715,28.191395440060433,13.916765268246232,11000.0,0.7765713439360069,5,3.889719536065703,8.752033029274923,6.466665443195829,1.5717054638220271,0
Singapore-Sydney,MSC,42.574453003685605,13.283526992927888,6.165669350520505,6300.0,0.8673839065666427,4,3.6760262561353136,5.700548389139884,2.4914140054293186,1.4602135700530907,0
Singapore-Sydney,CMA-CGM,36.61640424181864,6.136170556900253,7.168918014625958,6300.0,0.8183309058502563,2,1.0080062225873034,4.50938340984978,9.56390926706212,0.5014191602659402,0
Shanghai-Los-Angeles,Evergreen,32.137482725745286,25.557013047629365,13.224433401547445,10200.0,0.6829846009412939,0,2.977942973838336,5.309327964340537,1.2363374334236035,2.4695975899058955,0
Shanghai-Los-Angeles,CMA-CGM,32.0990551199175,13.375953719196502,13.24026512345178,10200.0,0.7861717775112061,3,2.027597252917211,7.644822886073349,1.4778014337102792,3.924773844498291,0
Singapore-Sydney,MSC,37.64349047471935,8.73045510851972,6.973317210748296,6300.0,0.8609253914143593,4,5.991954947249585,0.8662720458228774,0.3820082463658787,3.212273713243828,0
Dubai-New-York,COSCO,24.67284845922797,17.748755497152338,21.44732771901541,12700.0,0.8021991044295751,2,3.751592138859672,4.998731809126211,0.5050739525754562,2.6815177602129037,0
Shanghai-Los-Angeles,Evergreen,29.803880589593856,19.110077499430588,14.259888027748657,10200.0,0.7579904844689362,5,1.9006484360086608,4.515798741127701,0.6291557913626046,0.23233153454337405,0
Shanghai-Los-Angeles,Evergreen,27.62070841262367,26.403175665711597,15.387005780263026,10200.0,0.7627552138473215,3,2.928937284464919,2.0101262121651007,0.6519518477649533,0.9657365351250917,0
Singapore-Sydney,Maersk,35.97837438483193,11.557196401021885,7.296049487735249,6300.0,0.9379798226225781,4,1.2656013749271757,3.8428991395638397,3.2326649999462203,0.45631091264652845,0
Mumbai-Rotterdam,MSC,30.63976761099493,21.954780622872306,14.958773158868956,11000.0,0.831475574912459,2,2.4705126244331046,2.1018009126114587,0.45417073070309943,5.243792344665333,0
Mumbai-Rotterdam,MSC,88.21871089110984,18.23107636652534,14.945046395540642,11000.0,0.8563173002319786,2,5.984167050161537,3.148458415645277,0.40194062707189543,39.65808477085792,1
Mumbai-Rotterdam,MSC,0.45950793893515035,15.338053044348653,16.96946911303554,11000.0,0.83804790219376,4,4.22205687275577,8.05214673883334,38.81698135981307,1.418800402395469,1
Dubai-New-York,COSCO,32.493149055867804,12.03076351254791,16.285484234132937,12700.0,0.7900467749816226,2,1.3542291186166342,1.5403959245752576,1.3367111052041447,2.432564895218504,0
Mumbai-Rotterdam,Maersk,24.31120757414354,17.619204789895402,18.85275883295896,11000.0,0.9383548632044744,4,3.0586549249661292,1.5629620467177971,1.2640040651979612,2.0953745595942603,0
Shanghai-Los-Angeles,Maersk,29.591356509162292,16.64020392980682,14.362302041422412,10200.0,0.8877394814399577,3,5.55046689014214,7.028594454062544,3.595915586141241,4.684321819150461,0
Shanghai-Los-Angeles,MSC,26.865397808139672,17.252033136680666,15.81960568889226,10200.0,0.8784334194909028,1,3.129532180220231,7.807030510958398,6.532261289482647,3.137202909692734,0
Singapore-Sydney,CMA-CGM,30.017281286244668,11.836115438410415,8.744962526645939,6300.0,0.8294437627399445,1,4.59573765205345,5.9735477638047785,2.069501721227368,0.9380034413696712,0
Mumbai-Rotterdam,MSC,27.86389708297178,10.048723707572945,16.44900323772121,11000.0,0.9233634397874051,5,1.0560385815017617,7.468060273981595,4.183976979726125,3.947298843214986,0
Singapore-Sydney,COSCO,29.170183907738675,10.156275268234621,8.998914810761969,6300.0,0.7672882906045388,4,2.5305756324164563,4.472008678206343,3.2415669910253344,0.6752711543443319,0
Singapore-Sydney,Evergreen,37.17207979047372,12.547962665911124,7.061751763141115,6300.0,0.7470543642902293,7,1.3007793433384174,2.5832598237914137,0.7551056285649494,3.3333511954870474,0
Singapore-Sydney,Maersk,35.71644975235649,10.910847862824975,7.349554667949069,6300.0,0.9825455635751852,3,5.145825967296755,4.536907930767631,1.2766937933817473,4.029478525276176,0
Dubai-New-York,MSC,23.196509054956937,19.735156085360295,22.81234065923326,12700.0,0.8829602496585544,5,3.095383227328486,2.461975193494939,2.7071060206220117,2.786145027624187,0
Mumbai-Rotterdam,Evergreen,23.49662752793015,19.68893107170026,19.50634544419271,11000.0,0.6790250755922764,4,5.7154575794833935,2.83077615478663,1.2628247116266962,1.776420794037176,0
Singapore-Sydney,MSC,35.09658572872354,12.802291193976238,7.4793600160703475,6300.0,0.8802095692293742,2,0.7583705754061474,1.3519350917269282,1.0951759248187185,3.5609117329022615,0
Mumbai-Rotterdam,CMA-CGM,30.558580953592948,15.741467690862883,14.99851495163896,11000.0,0.8028138851573025,0,1.424336232163892,2.0849270226534817,0.1937698055855368,2.5718999531627347,0
Mumbai-Rotterdam,Evergreen,29.05979503474374,22.515668089758773,15.772077290474774,11000.0,0.7831792241937472,3,1.007854966366106,3.876626285544757,3.302238200791812,4.470264704987749,0
Mumbai-Rotterdam,MSC,28.55932692781899,11.752344818879621,16.048464114428455,11000.0,0.8991067745151344,8,7.564062493121905,4.928678880733844,0.2730127785650067,4.802657968719725,0
Dubai-New-York,MSC,33.21888262888602,16.728974450602944,15.929694944239971,12700.0,0.855173336619632,5,4.7107760129710226,7.282621430567094,0.1872246056323917,0.3056464255961696,0
Mumbai-Rotterdam,CMA-CGM,25.841715647509083,19.52847000209575,17.73618050694373,11000.0,0.8172197597785151,3,1.0229055163171896,4.345657758926342,0.36919175275574023,3.8768465673619383,0
Shanghai-Los-Angeles,CMA-CGM,32.71810080788208,21.486014445815115,12.989751529147858,10200.0,0.8407630811856264,4,2.917075900242885,4.472609650061417,0.012931860675294109,0.15334730137148073,0
Dubai-New-York,MSC,34.30179468026591,11.615325697631395,15.426792434598193,12700.0,0.8698576921068354,4,3.3592655639066,2.2618392424792937,2.3449349763582106,4.967262550547765,0
Dubai-New-York,COSCO,25.26788249867377,17.28293476399063,20.942264026059203,12700.0,0.8173519807039628,4,6.967687427030085,4.2453606192547895,0.6650086710068602,4.572831093880758,0
Mumbai-Rotterdam,COSCO,29.787486646605405,20.835935576042544,15.38677427776758,11000.0,0.8243540380088277,1,1.895409765068403,4.327926473035986,7.891968584653365,2.865707349391066,0
Dubai-New-York,Maersk,26.72563486173073,14.683761126731158,19.79996618992939,12700.0,0.9130212425468363,2,2.9026127659181795,6.741895301221126,2.1056020611834856,2.2293322462052396,0
Dubai-New-York,Maersk,32.826945764582995,16.226224632574027,16.119887316400444,12700.0,0.9364831493222096,7,6.265972869550386,1.5726558930928205,1.9377509399077417,2.9945115241921108,0
Dubai-New-York,Maersk,27.371575647566928,13.77209416676528,19.332707531351215,12700.0,0.8845669689232486,1,0.7344111387479119,3.9125235434222656,0.07163159002277059,3.783062350870367,0
Mumbai-Rotterdam,MSC,32.18491962060502,16.086786036484867,14.240623830544072,11000.0,0.8636265535136591,1,3.210224602884444,2.2247322705229733,1.5940181587043616,8.485880440691096,0
Shenzhen-Hamburg,CMA-CGM,32.83912331078853,19.986394075141995,25.75687923603778,20300.0,0.8169637939633979,4,4.102986660396223,3.3853644863264876,2.4448612808957715,0.03652878734605735,0
Singapore-Sydney,COSCO,39.13566147868598,12.307135684312236,6.707437413392449,6300.0,0.7686477026263749,2,3.8285556987386116,0.5785189548035321,3.5724390888722386,0.984128823464476,0
Mumbai-Rotterdam,CMA-CGM,28.008316337859654,13.917027142301485,16.36418725797491,11000.0,0.866575142737501,3,3.8015225191262476,7.085861980493302,0.20735951909736577,2.542962069507463,0
Dubai-New-York,Maersk,31.0270516309273,14.671119461982482,17.055009704473537,12700.0,0.9109664045576717,1,3.228630274584985,5.439483543059311,0.9615708783887698,4.505039975645371,0
Dubai-New-York,CMA-CGM,32.480170908985954,14.827505825411295,16.29199144762713,12700.0,0.8196369675860126,2,0.5932328223415527,6.537974621521284,2.575705113331076,2.7579263161635965,0
Shenzhen-Hamburg,CMA-CGM,22.851184669409278,29.971174309783926,37.014857022517724,20300.0,0.7842204377631113,3,3.7923289770029283,2.5463661264470527,0.549228677911041,2.027002457828899,0
Shanghai-Los-Angeles,MSC,33.10953789855995,24.180901244244495,12.836180356914156,10200.0,0.8728670272627175,4,2.525606558418781,1.329477610949524,0.7286627604337788,3.9516576444132885,0
Mumbai-Rotterdam,COSCO,24.940477831169073,23.387734096372785,18.377087096564626,11000.0,0.8148583196370948,3,3.3459894807830173,3.5600335390772364,2.2759057399329583,1.6577840439907687,0
Shanghai-Los-Angeles,Maersk,26.63100565846837,26.019426725058896,15.95884156424467,10200.0,0.9486170354958847,4,0.41865575884764317,2.6629066849519574,0.8893200749712609,3.3887815158589536,0
Dubai-New-York,MSC,29.183617064432884,16.340285193946286,18.132319427655215,12700.0,0.8838236162500952,3,3.5893703218714452,3.133814363569192,0.29551423869600507,2.3888269972824667,0
Shenzhen-Hamburg,MSC,24.84803954783487,22.726785275322715,34.040244169163635,20300.0,0.9178254734864353,5,1.3437963541908449,5.951176515326014,0.5741515993554362,0.8324425449847778,0
Singapore-Sydney,Evergreen,38.503647315314346,14.711818879261978,6.817535955758506,6300.0,0.7314316002253111,2,1.18978877104744,3.1741776769709746,3.9524157376900737,5.132709613002451,0
Shanghai-Los-Angeles,MSC,40.603409356844686,24.75806836620181,10.467101327991216,10200.0,0.8852281041641131,4,1.779971058639741,4.596836323522656,1.34250649865846,0.5437584693923002,0
Dubai-New-York,Maersk,30.619593740208103,17.40016198570064,17.28196236554869,12700.0,0.9197006312652688,1,2.344010657062631,1.2567537275629674,8.395238373727672,3.699847544310936,0
Shanghai-Los-Angeles,MSC,30.3356215981596,31.61885765314046,14.009932139507695,10200.0,0.8325770080057884,1,0.843909733845546,3.2117856744240725,3.6600006220202252,3.0884092779093923,0
Shenzhen-Hamburg,Maersk,84.68685259913897,20.965645559644102,32.837311397052524,20300.0,0.9648265286093309,3,4.113654411367116,4.549958723174678,4.582231180801437,32.46363492892038,1
Shanghai-Los-Angeles,Maersk,34.91899326424236,26.788311495196695,12.17102671843656,10200.0,0.8700933862039424,3,1.9219276366547546,2.21074531769957,2.111490724695331,3.968244684869619,0
Dubai-New-York,CMA-CGM,27.154592371430255,15.409588555966288,19.487188738778887,12700.0,0.808534370671934,6,2.0264245326374066,1.7585635321403492,0.5873335730250347,1.8163570203087085,0
Dubai-New-York,CMA-CGM,28.054468272455484,17.984614068255972,18.862117133270157,12700.0,0.776833723525627,3,1.17806940721181,3.239971264278057,0.8919395044253814,7.234301565044625,0
Shenzhen-Hamburg,COSCO,24.460846648922796,21.108443448478784,34.57907019627148,20300.0,0.8335430445984328,4,3.068463918972988,2.8166918486727237,0.5488275880421123,0.18052612735809992,0
Singapore-Sydney,Maersk,36.73186953869479,13.418902966758983,7.1463827814011,6300.0,0.9185028760362299,7,0.7780345693055689,5.892607791975744,0.6647941446087896,2.1006798637902104,0
Shenzhen-Hamburg,CMA-CGM,22.956306298292148,20.23705004004445,36.8453584101315,20300.0,0.7978261513123567,2,2.4258983582021183,4.416796470622239,0.5348660708581832,2.9771791855197867,0
Shanghai-Los-Angeles,Maersk,27.961948872705005,29.85666344521402,15.199226703932029,10200.0,0.9659770696269123,2,2.045441943584974,2.3930118800030304,0.20468187191760057,3.8083190329205747,0
Shanghai-Los-Angeles,COSCO,0.29358113628121063,20.41988822201468,12.565016584630987,10200.0,0.8244786716811197,3,4.849189455341364,3.2920652383987807,57.80198736507287,6.595442354743886,1
Shanghai-Los-Angeles,COSCO,27.906516599617948,17.56407042921329,15.229417777130179,10200.0,0.8015003435425602,3,4.546116158636623,2.144800686503618,0.7475753863295602,1.2086238744856903,0
Dubai-New-York,COSCO,28.411591543036558,10.499511734419503,18.62502724865341,12700.0,0.7245055160701124,3,1.8464306003306572,3.0813060008782194,0.04318907314855769,5.168576353123104,0
Shenzhen-Hamburg,Evergreen,23.69182657751952,25.61733598069169,35.70148255837394,20300.0,0.7874766891032834,2,0.4526011713211211,1.3500457100331797,6.477010084604903,0.9966938614476872,0
Mumbai-Rotterdam,CMA-CGM,28.665241511220767,17.018791938498378,15.989166990060859,11000.0,0.854684673817002,1,0.5915131024076354,6.050107860480472,1.065170467287572,2.251043075385644,0
Mumbai-Rotterdam,Maersk,29.052301304327578,17.234943515781158,15.77614552913441,11000.0,0.8740932481738708,2,1.3267835274856186,7.154370598895946,0.4559473377978269,2.720943836230309,0
Singapore-Sydney,Evergreen,27.70935445373427,11.359155629549536,9.47333509477064,6300.0,0.7776984353305341,2,3.8367418187400864,0.537787156393348,8.208535624668842,1.9443902936663442,0
Singapore-Sydney,COSCO,35.39185100986778,10.228266176128706,7.416961603020172,6300.0,0.7448736402661904,1,2.015412453409788,3.6269039584532203,0.059479218689798205,1.8045930687058216,0
Shenzhen-Hamburg,COSCO,27.760037997001646,20.034275427848527,30.46945877468509,20300.0,0.7963307164404678,1,5.33271388266742,4.986166695896273,1.338453265135393,1.0762933903575806,0
Shanghai-Los-Angeles,Maersk,39.200484835091444,23.448044658622464,10.841702641890516,10200.0,0.9367497097829971,2,0.8489282424154632,4.182385227254062,2.22474338874761,1.884968706201819,0
Singapore-Sydney,Maersk,36.26871351345867,8.392303548260852,13.027757376193223,9099.115060665794,0.894934205064644,0,0.45678257535695826,2.1637619187419403,1.6940546427292005,1.6011274009417804,1
Dubai-New-York,MSC,31.436162146013753,23.002724017464864,16.833055644922844,12700.0,0.8482604302663499,3,0.8336383964181744,4.24150883932152,2.052318922670846,1.3533535270393762,0
Shanghai-Los-Angeles,Evergreen,28.10953636338652,25.5021862446435,15.119424045484246,10200.0,0.769716914974751,3,2.007639220840332,4.009413800636276,0.39307596105362214,2.053637747750196,0
Shenzhen-Hamburg,MSC,25.967651858815216,20.75042880515288,32.57257675557596,20300.0,0.878013753504518,2,5.053512695674715,3.128043256069332,0.0928734260215645,3.9751752997594227,0
Shenzhen-Hamburg,Maersk,32.12895929197331,20.329954878716315,26.32619767253543,20300.0,0.8826819083302337,2,4.304709441133069,0.8038412433835639,3.0939278416787577,3.0190645377446996,0
Singapore-Sydney,Evergreen,38.29591668049188,13.350416216891247,6.854516688817603,6300.0,0.6991559650251433,1,2.3987476740232365,3.808901171799875,5.556701120668445,1.233266687962218,0
Shanghai-Los-Angeles,Evergreen,33.283530415077,29.12133253295258,12.769078120615491,10200.0,0.7387891404698896,2,3.427828298275228,2.6699362139675547,2.0022726085061042,3.589879227891524,0
Mumbai-Rotterdam,CMA-CGM,31.800669900735315,19.24432758971152,14.412694284868996,11000.0,0.8868606353505958,2,4.348876741664445,2.436903215492359,1.5200729503036907,3.1542362600031004,0
Singapore-Sydney,Evergreen,42.73445927918942,8.503604367550299,6.14258386388033,6300.0,0.7302477724674403,3,2.587999412553506,5.536525521479848,1.8959478504270662,0.36330149611024454,0
Mumbai-Rotterdam,Maersk,29.998250270345164,20.588340487389694,15.278668895779555,11000.0,0.9641744004843184,4,0.9714560403846434,2.4662913646214997,0.8024619462507444,0.09297250336559891,0
Mumbai-Rotterdam,COSCO,27.34458803354486,22.352514759830655,16.761391057384916,11000.0,0.8263732345695451,4,1.4148031101325909,4.9150605939784375,3.7306174261784717,3.2515051642889476,0
Mumbai-Rotterdam,MSC,33.45434872077678,19.33776614301827,13.700261725576084,11000.0,0.8871837537317763,1,4.25583972428654,0.9928018374722694,2.135231876841174,2.7106908797678217,0
Shenzhen-Hamburg,COSCO,27.361432005754573,23.043690775600822,30.913343028078362,20300.0,0.7519081010396996,3,3.4324307003095313,3.859835403514901,0.359877483193048,3.0591178453513432,0
Shanghai-Los-Angeles,Maersk,28.01661921901928,29.6513195116482,15.169567629754761,10200.0,0.8464544256383109,4,1.4196537721001135,5.6444556606225005,1.336158303748,2.7911092717706127,0
Shenzhen-Hamburg,Maersk,29.725811270025282,18.217845780926677,28.454507957744088,20300.0,0.9110016279432668,7,4.721739697694744,2.3666529992369987,6.109383303050463,0.38212115817658787,0
Shenzhen-Hamburg,COSCO,25.14597111994729,19.544449109364383,33.63693250495972,20300.0,0.7896436481828796,9,2.2897427739215956,5.752521655118114,0.4468336468368299,0.5739327418419534,0
Shanghai-Los-Angeles,COSCO,36.394597006412226,25.541172631109696,11.677557521110094,10200.0,0.7471964362108875,2,0.23070818007021165,2.1786770216890265,1.0658953912052525,2.753625972844903,0
Mumbai-Rotterdam,MSC,0.273438956080707,22.686972118522746,16.194735841099952,11000.0,0.894103254078029,1,2.5967451604984717,4.032513612697769,35.84745125157181,0.7999057901426818,1
Shenzhen-Hamburg,MSC,27.17233594570551,98.07059292537625,31.128473276034786,20300.0,0.8522922452020592,2,5.59935376065723,4.623771999612231,3.4386473949242964,1.1909247204091686,1
Shanghai-Los-Angeles,Evergreen,33.166608363288596,17.385188097690435,12.814092877534724,10200.0,0.7321509461944669,4,0.6292320454797945,4.832980360900976,1.183931547963755,3.03898741360861,0
Dubai-New-York,MSC,30.793096050880987,16.922024596744937,17.18458792816084,12700.0,0.8813075368179183,2,5.026976447010407,2.9689239137596606,1.9835028431602848,2.3047340517870003,0
Mumbai-Rotterdam,MSC,36.14134070957744,14.429475401968375,12.681691501607055,11000.0,0.8665246858375507,2,4.364074907382657,6.551776292587572,1.9947768000138972,2.863505387803748,0
Dubai-New-York,Maersk,27.567995497119124,18.5245076007403,19.194963475743638,12700.0,0.967302143351514,3,1.1802864580577328,2.9839933356804726,0.5252350447293915,1.4613525988241978,0
Dubai-New-York,Evergreen,29.25517514274186,20.7715386820273,18.087967823974957,12700.0,0.7831312923975902,0,2.869847049363234,4.05425720919088,0.6596138526855809,2.1245715700932952,0
Singapore-Sydney,Evergreen,32.94788057161597,10.123559773963546,7.967128551089239,6300.0,0.7519719326614008,2,5.1393097068483415,4.074043042897568,1.9022339317245491,0.5770519293884999,0
Mumbai-Rotterdam,Evergreen,28.703545189278472,13.090440705231742,15.96783011683633,11000.0,0.7272819623278076,4,3.4789232464585447,1.2926625289658649,1.3763795014622822,3.8889991484950004,0
Shenzhen-Hamburg,CMA-CGM,30.601582266134933,15.689180888501635,27.64018298064836,20300.0,0.8183880026191733,1,0.33215423481181805,6.659314458743687,1.2622994124707472,1.09872266647739,0
Dubai-New-York,Evergreen,26.059410927727537,18.45992449159133,20.306163793734367,12700.0,0.716118959347025,3,2.229024296855823,3.478622006698476,1.2403634244546415,1.1711018424102826,0
Dubai-New-York,MSC,0.13960256677166494,13.416369832414428,16.517072048827693,12700.0,0.8650151759489062,4,3.4324643156558214,3.7578253463042683,34.21835085616881,1.2412908751294989,1
Dubai-New-York,COSCO,26.571031435587827,14.721171244113108,19.915172203587435,12700.0,0.717004805887801,3,6.882686822650043,3.9049150405385378,0.49527556709717063,3.8879577472862743,0
Shanghai-Los-Angeles,MSC,36.36404075252902,28.22054426531515,11.687370028327843,10200.0,0.8581798833871044,4,2.145727626123541,2.2912227621677776,4.197274199127105,0.05986715604141817,0
Shenzhen-Hamburg,Maersk,26.488127143786627,110.96655155769236,31.93254580597036,20300.0,0.9062837735892952,3,1.9819110612983668,3.69945270611898,9.026970507992857,7.327026515526878,1
Dubai-New-York,MSC,30.887606194696122,16.12333414695534,17.132006388942266,12700.0,0.868137469458695,2,1.6934820584382093,4.1096507699213625,1.903582624957706,5.053856370691295,0
Singapore-Sydney,MSC,26.645908686510428,10.357414017642151,9.851418583179766,6300.0,0.8829727301742801,3,4.73920774586099,5.495623075243584,0.8411910927866697,2.5340732318298738,0
Shanghai-Los-Angeles,Maersk,34.36500826935447,17.05730987244948,12.367231128502313,10200.0,0.9262528041270485,2,3.1397847446157527,5.291666085663339,0.6659134183956141,3.856587414822539,0
Mumbai-Rotterdam,COSCO,33.64147468372308,13.172405233329565,13.624055950052956,11000.0,0.8041380931250577,2,5.490285314538985,2.6391830787313344,3.444840782542018,2.646260141149191,0
Shanghai-Los-Angeles,COSCO,36.83309780107027,24.67914306338827,11.538535322099642,10200.0,0.8161510570103175,5,3.888583291620879,4.183797578829772,0.8423337992546641,4.0552128894207815,0
Singapore-Sydney,CMA-CGM,38.740712505286304,8.861435467065393,6.775817557929038,6300.0,0.8141927380929337,1,2.0128765176401493,1.7502842924246462,0.0789937954940615,3.419561565371448,0
Dubai-New-York,Evergreen,37.099647214778344,18.197190679075476,14.263388101865223,12700.0,0.7660942807808808,3,5.447234820296979,5.881650318026697,1.5054526547110723,2.125186722849622,0
Shanghai-Los-Angeles,MSC,39.41192219827055,36.318687244063675,10.783538997716015,10200.0,0.7999734318934691,3,1.2749232039032399,2.8722323262930654,0.16239833139466278,0.15498446266830473,0
Mumbai-Rotterdam,MSC,29.666589750487272,15.537504960207741,15.449478257803635,11000.0,0.8758696563789046,2,5.304621379539358,6.520668497692244,0.9620099023033176,2.9924301684536503,0
Singapore-Sydney,MSC,35.857885749469325,14.32755354302789,7.320565463173881,6300.0,0.9202801395811124,0,2.961363961056192,3.975712812633074,0.5918730076343208,0.7777419199171032,0
Mumbai-Rotterdam,CMA-CGM,29.997686452589466,16.23965893651621,15.278956064085703,11000.0,0.8346129424932333,4,0.15488513402326817,3.1840680003734025,0.1728365006532841,0.5492879781870701,0
Dubai-New-York,Evergreen,22.260048559706725,15.31521507057818,23.77203559315319,12700.0,0.7487855437902504,2,0.4327507991630066,4.498701809566755,0.7579346284053271,0.23708561029300923,0
Shenzhen-Hamburg,MSC,26.55747801423779,16.661760490010856,31.84915875219295,20300.0,0.8867033453807674,3,1.1718519569432035,3.528579987943821,2.88349113686295,1.960476215051485,0
Mumbai-Rotterdam,CMA-CGM,28.695235152256913,18.21859535898118,15.9724543430788,11000.0,0.8366469523902813,5,3.149278196557005,3.6601832079995438,2.2253738085574715,0.3182885886247702,0
Dubai-New-York,COSCO,33.53027739703983,19.157815518863725,15.781756303435273,12700.0,0.7989558670181047,1,2.160943114352131,5.295250348612619,0.3751653162771958,1.0880011650993442,0
Shenzhen-Hamburg,MSC,29.148564694565728,15.31546349945724,29.01800970978942,20300.0,0.9004629759630692,2,5.481429899055117,4.930764730615376,5.738682833907237,3.5907946569089613,0
Dubai-New-York,CMA-CGM,30.567781526767106,17.7507692336003,17.31125519211443,12700.0,0.7777155286978701,2,5.3058680241514935,6.715766859610145,1.9853657041667456,1.5701257138900262,0
Shanghai-Los-Angeles,MSC,27.989648816541056,23.98016262021724,15.184184795803425,10200.0,0.8533604533573832,5,3.2180438874870227,2.9473708391051607,0.6154752240575776,4.3719861224504815,0
Mumbai-Rotterdam,CMA-CGM,30.565272568407647,17.37134135734954,14.995231346540256,11000.0,0.8103930775659568,2,4.5233415017642615,7.2252323032392285,4.4732309979120295,0.370417401048762,0
Shanghai-Los-Angeles,Evergreen,35.43192508679828,33.84429052113751,11.994832314610882,10200.0,0.7249450079481136,7,1.9427160792426157,2.0623551003538294,5.729576228332179,0.7733420700324913,0
Dubai-New-York,Evergreen,26.879206539739254,14.30333374903651,19.68684104883551,12700.0,0.7045093983471995,4,7.607932993150345,8.791816839535725,5.038240503301724,0.3028365547476162,0
Shanghai-Los-Angeles,CMA-CGM,32.996518178092884,21.75052105274379,12.880146859924357,10200.0,0.781884617165833,3,2.335593265238632,6.177346711140269,0.17373902726281143,3.1467556831305363,0
Dubai-New-York,Evergreen,33.34754268574142,20.007699820872226,15.868235679414097,12700.0,0.6959914858558971,2,2.9028662267813803,7.884489111204738,0.9439848565408157,5.418639615650935,0
Dubai-New-York,Maersk,31.71856580133156,13.821747482723433,16.68318391131203,12700.0,0.899664643817233,1,0.78760876685394,2.390632404858957,0.5549337936008368,3.7125634558045197,0
Singapore-Sydney,COSCO,38.77897821325792,12.409727557751626,6.769131423639609,6300.0,0.7679034839245608,2,0.9687195837624697,5.026325602088998,0.4937434214282276,2.0019194117113677,0
Mumbai-Rotterdam,MSC,27.017753079622086,21.20318901975174,16.96415434631488,11000.0,0.8946204586803257,1,2.214506940325565,2.2153274684548214,1.4453303299868006,2.507123500671656,0
Singapore-Sydney,Maersk,26.396330512434012,13.701520855315726,9.944564070235034,6300.0,0.9649893642942898,5,6.9403210452593225,2.663014171264556,4.8166380879145825,2.8350552499605195,0
Dubai-New-York,Maersk,26.131106333091516,16.484548385099945,20.25045016928918,12700.0,0.9036759622037972,3,1.6166742563451644,5.418540680770347,0.6527263032040181,1.4678608799896788,0
Mumbai-Rotterdam,MSC,31.62435667407185,15.516210861902916,14.493048445444307,11000.0,0.9023976646443981,4,0.532018671499897,2.649206671056097,3.013596641185203,0.21928517308831286,0
Shenzhen-Hamburg,Maersk,28.60900138747438,17.734462931979554,29.565286878683466,20300.0,0.9203695471697656,5,0.5293182490913394,2.8644935824906366,1.3377828904640674,4.564184422223841,0
Singapore-Sydney,COSCO,30.86458692257376,6.055548144262861,8.50489269979546,6300.0,0.7594993128012197,2,2.1608176495161167,6.647680842692333,3.733658466666726,4.106606002841448,0
Mumbai-Rotterdam,CMA-CGM,29.984777432717745,24.21382750137139,15.28553394674276,11000.0,0.8078827285866989,0,2.0173318409478314,6.003087591063283,5.195851736797477,2.2061852455212083,0
Dubai-New-York,CMA-CGM,26.311589638606073,14.142765454491169,20.111543009558,12700.0,0.8225506327982934,2,2.9676925889542267,2.1794859499227033,4.450734650343881,3.424543263192759,0
